Coder,ID,Timestamp,Who?,What?,Re Who?,To Whom?,,,,,,,,,,,,
JW,C108 F377 SM1,01:01:54.8,CHW,CQTBN,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:02:03.7,Y,HUPW,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:02:08.8,CHW,ROS,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:02:11.2,Y,HUPW,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:02:15.5,CHW,AFL,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:02:15.6,CHW,GINFO+,WE,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:02:20.7,Y,HUPW,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:02:22.2,CHW,CQTBN,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:02:44.2,Y,HUPW,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:02:58.2,CHW,SANDWICH,SANDWICH,SANDWICH,,,,,,,,,,,,
JW,C108 F377 SM1,01:02:59.4,Y,SANDWICH,SANDWICH,SANDWICH,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:06.9,CHW,GINFO+,CHW,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:11.1,Y,HUPW,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:13.5,Y,HUPW,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:15.2,CHW,GINFO+,O,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:22.2,Y,HUPW,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:24.1,CHW,GINFO+,CHW,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:24.2,CHW,CQECML+,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:30.9,Y,CML+,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:35.6,CHW,OQTBN,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:40.7,Y,CHT+,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:44.3,CG,HUPW,CG,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:45.9,Y,CHT+,Y,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:47.3,CHW,SO,CHW,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:48.4,CG,HUPW,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:49.8,Y,CHT+,Y,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:52.0,CG,CHT+,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:03:54.6,CHW,GINFO+,CHW,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:06.2,CG,LUP+,CG,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:07.6,Y,HUPW,Y,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:10.0,CG,HUPW,CG,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:11.6,CHW,GINFO+,CHW,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:13.4,Y,HUPW,Y,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:14.7,CHW,GINFO+,CHW,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:16.1,CG,LUP+,CG,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:17.7,CHW,OQECHT+,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:25.2,Y,CHT+,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:26.6,CG,SUP,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:27.8,CHW,RCHT+S,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:29.8,CG,SUP,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:31.0,Y,HUPW,CG,CG,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:33.7,CG,CML-,CG,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:40.8,CG,CHT+,CG,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:42.2,Y,CHT+,Y,CG,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:43.4,CHW,GINFO+,CG,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:52.9,CG,LUP+,CG,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:54.1,CHW,SO,CHW,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:04:55.3,CG,CHT+,CG,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:04.4,CHW,ADV-,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:04.5,CHW,CQTBN,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:20.8,Y,HUPW,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:22.4,CG,HUPW,CG,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:23.7,CHW,ROS,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:23.8,CHW,CQTBN,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:27.1,Y,HUPW,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:28.3,CHW,GINFO+,CHW,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:29.3,CG,LUP+,CG,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:30.5,CHW,GINFO+,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:34.4,Y,HUPW,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:36.2,CG,SUP,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:37.6,CHW,GINFO+,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:41.1,Y,HUPW,Y,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:45.1,CHW,GINFO+,CHW,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:46.1,CG,ADV-,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:47.7,Y,CHT-,Y,CG,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:48.9,CG,ADV-,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:50.2,CHW,SANDWICH,SANDWICH,SANDWICH,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:51.2,CG,SANDWICH,SANDWICH,SANDWICH,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:57.0,Y,CHT-,Y,CG,,,,,,,,,,,,
JW,C108 F377 SM1,01:05:58.5,CG,CHT+,O,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:06:07.2,CHW,GINFO+,O,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:06:08.2,CG,ADV-,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:06:56.7,CHW,GINFO+,CHW,CG,,,,,,,,,,,,
JW,C108 F377 SM1,01:06:57.9,CG,ADV+,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:05.0,Y,CHT+,Y,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:07.3,CHW,SO,CHW,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:08.5,CG,HUPW,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:16.2,Y,CML+,Y,CG,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:22.8,CHW,OQECML+,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:28.5,Y,CML+,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:29.9,CHW,CQECML+,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:31.5,Y,HUPW,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:33.8,CHW,GINFO+,Y,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:35.4,Y,LUP+,Y,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:36.4,CHW,GINFO+,CHW,Y,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:44.5,CG,LUP+,CG,CHW,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:47.1,CHW,SS,CHW,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:07:47.2,CHW,GINFO+,Y,B,,,,,,,,,,,,
JW,C108 F377 SM1,01:08:03.7,Y,LUP+,Y,CHW,,,,,,,,,,,,
