Coder,ID,Timestamp,Who?,What?,Re Who?,To Whom?,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:48.9,CG ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:53.3,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:47:55.5,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:02.4,CHW ,CQTBN,O,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:04.0,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:07.7,CG ,LUP+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:08.7,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:09.7,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:10.9,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:14.8,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:16.6,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:23.5,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:24.5,CHW ,ROS,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:26.1,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:35.4,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:36.4,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:37.6,CHW ,OQECHT+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:48:47.5,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:00.9,CHW ,ROS,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:01.9,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:20.1,CHW ,RCHT+C,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:23.8,Y ,LUP+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:24.8,CHW ,OQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:33.5,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:34.3,CHW ,CQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:35.3,CG ,BLT,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:36.1,CHW ,OQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:37.1,CG ,HUPW,FAM,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:41.6,CHW ,OQEB,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:49.3,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:55.7,CHW ,SO,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:56.7,Y ,CHT-,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:49:58.0,CHW ,RCHT-S,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:50:00.6,CHW ,GINFO+,O,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:50:13.1,Y ,LUP+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:50:14.7,CHW ,OQECHT+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:50:34.0,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:50:40.6,CHW ,CQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:50:44.9,CG ,HUPW,CHW,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:50:45.7,CHW ,OQECHT+,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:50:54.4,CG ,CHT+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:51:15.7,CHW ,GINFO+,O,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:51:21.1,CHW ,GINFO+,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:51:22.1,CG ,ADV-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:51:34.7,Y ,CON,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:51:35.7,CHW ,GINFO+,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:51:42.2,CG ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:51:49.2,CHW ,CQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:51:52.1,CG ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:02.0,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:03.4,CHW ,SO,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:04.4,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:05.4,CHW ,RCHT+S,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:06.6,CG ,LUP+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:07.9,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:08.7,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:09.7,CHW ,RCHT+S,Y,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:11.5,CG ,LUP+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:12.5,CHW ,OQECML+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:25.9,Y ,CML+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:29.3,CHW ,CQO,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:30.1,Y ,CML+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:30.9,CHW ,AF,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:34.8,Y ,CML+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:36.6,CHW ,CQECML+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:36.7,CHW ,AF,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:46.0,CG ,CML+,OUR,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:48.1,CG ,CML+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:52:58.8,Y ,HUPW,O,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:02.1,CG ,CML+,OUR,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:15.2,CHW ,GINFO+,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:16.7,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:17.9,CHW ,GINFO+,O,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:25.4,Y ,HUPW,OUR,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:27.2,CHW ,GINFO+,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:32.6,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:34.9,CHW ,GINFO+,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:41.3,CG ,HUPW,FAM,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:43.4,CHW ,ROS,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:44.8,CG ,HUPW,FAM,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:45.6,CHW ,GINFO+,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:50.5,CG ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:53:57.5,CHW ,SD,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:54:03.8,CG ,HUPW,FAM,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:54:06.2,CHW ,GINFO+,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:54:07.6,CG ,LUP+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:54:24.2,CG ,HUPW,FAM,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:54:27.7,CHW ,SO,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:54:30.1,CHW ,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:54:35.0,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:54:36.0,CHW ,GINFO+,OUR,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:54:45.9,Y ,HUPW,O,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:54:49.1,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:54:53.8,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:54:55.2,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:55:07.7,CHW ,CQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:55:09.6,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:55:10.6,CHW ,GINFO+,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:55:14.6,CG ,CML+,OUR,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:55:15.6,CHW ,SD,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:55:18.5,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:55:26.4,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:55:27.8,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:55:29.4,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:55:42.3,CHW ,ROS,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:55:56.9,CHW ,SUP,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:00.4,CG ,CML+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:06.4,CHW ,SUM,WE,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:06.5,CHW ,CQECHT-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:34.3,Y ,CHT+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:36.9,CHW ,CQECHT-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:41.2,CG ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:42.8,CHW ,CQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:43.8,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:46.6,Y ,HUPW,Y,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:47.6,CG ,HUPW,CG,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:49.6,CHW ,GINFO+,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:58.3,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:56:59.7,CG ,HUPW,FAM,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:57:00.7,CHW ,SO,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:57:02.9,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:57:10.0,CHW ,SUM,WE,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:57:10.1,CHW ,CQTBN,OUR,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:57:37.9,Y ,CHT+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:57:39.6,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:57:44.6,CG ,HUPW,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:57:46.8,CHW ,SO,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:57:49.5,Y ,CML+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:57:51.3,CHW ,GINFO+,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:57:53.7,CG ,HUPW,CHW,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:57:54.7,Y ,CHT+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:01.6,CG ,HUPW,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:09.5,CHW ,CQECML+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:11.9,CHW ,CQO,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:13.0,CG ,ADV-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:16.2,CHW ,ADV-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:16.3,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:20.4,Y ,CML+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:21.4,CG ,LUP+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:22.7,Y ,HUPW,Y,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:23.7,CG ,HUPW,OUR,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:26.3,CHW ,GINFO+,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:39.1,CHW ,GINFO+,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:42.9,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:44.7,CHW ,GINFO+,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:52.0,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:58:53.4,CHW ,GINFO+,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:07.4,CG ,ADV-,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:09.2,CHW ,CQO,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:11.4,CHW ,GINFO+,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:18.3,Y ,CHT-,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:19.7,CHW ,GINFO+,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:21.3,CG ,HUPW,CG,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:24.0,CHW ,CQECHT+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:26.0,CHW  ,GINFO+,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:28.8,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:44.6,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:46.0,CHW ,CQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:47.9,CG ,LUP-,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:48.9,Y ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:50.1,CG ,LUP+,CG,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:51.1,CHW ,GINFO+,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:57.8,Y ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,00:59:59.0,CG ,HUPW,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:00.5,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:02.9,CHW ,CQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:03.9,CG ,LUP+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:04.9,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:05.7,Y ,HUPW,O,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:13.8,Y ,HUPW,Y,B,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:15.0,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:17.5,CHW ,CQTBN,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:18.5,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:19.5,CHW ,ROS,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:20.5,CG ,LUP+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:21.2,CHW ,GINFO+,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:24.2,Y ,HUPW,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:25.2,CG ,HUPW,CG,Y,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:27.2,Y ,HUPW,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:29.7,CG ,LUP+,CG,Y,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:30.7,Y ,HUPW,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:31.7,CG ,HUPW,CG,B,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:44.6,CHW ,ROS,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:45.4,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:00:59.4,CHW ,SS,WE,B,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:02.8,CG ,HUPW,WE,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:03.8,CHW ,SS,WE,B,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:07.7,CG ,HUPW,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:09.5,CHW ,SO,CHW,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:10.3,Y ,LUP+,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:12.1,CHW ,SS,CHW,Y,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:12.2,CHW ,CQTBN,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:14.4,Y ,HUPO,Y,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:18.2,CG ,HUPO,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:19.2,Y ,HUPO,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:23.5,CG ,HUPO,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:28.5,Y ,HUPO,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:31.2,CG ,HUPO,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:33.6,CHW ,CQO,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:35.6,CG ,HUPO,FAM,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:40.7,Y ,HUPO,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:44.9,CG ,HUPO,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:47.6,CHW ,SO,Y,Y,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:49.6,CG ,LUP+,CG,Y,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:50.8,Y ,LUP+,Y,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:01:51.8,CG ,HUPO,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:02:09.6,CHW ,CQECML+,OUR,B,,,,,,,,,,,,
SM,C107 F385 EC1,01:02:13.7,CG ,CHT+,OUR,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:02:16.1,CHW ,CQECML+,CG,CG,,,,,,,,,,,,
SM,C107 F385 EC1,01:02:17.1,CG ,CML+,CG,CHW,,,,,,,,,,,,
SM,C107 F385 EC1,01:02:18.3,CHW ,SS,CHW,B,,,,,,,,,,,,
SM,C107 F385 EC1,01:02:18.4,CHW ,AFL,OUR,B,,,,,,,,,,,,
